typeName,time,materialtypeID,groupID,typeName,quantity
Widow,360000,11544,334,"Titanium Diborite Armor Plate",18750
Widow,360000,11550,334,"Graviton Reactor Unit",150
Widow,360000,11552,334,"Scalar Capacitor Unit",2250
Widow,360000,11558,334,"Sustained Shield Emitter",1634
Widow,360000,21025,873,"Capital Jump Drive",3
Panther,360000,3828,1034,"Construction Blocks",450
Panther,360000,11399,18,Morphite,900
Panther,360000,11478,332,"R.A.M.- Starship Tech",30
Panther,360000,11530,334,"Plasma Thruster",225
Panther,360000,11536,334,"Ladar Sensor Cluster",900
Panther,360000,11538,334,"Nanomechanical Microprocessor",6300
Panther,360000,11542,334,"Fernite Carbide Composite Armor Plate",18750
Panther,360000,11548,334,"Nuclear Reactor Unit",150
Panther,360000,11551,334,"Electrolytic Capacitor Unit",2250
Panther,360000,11555,334,"Deflection Shield Emitter",1634
Panther,360000,21025,873,"Capital Jump Drive",3
Eos,300000,3828,1034,"Construction Blocks",300
Eos,300000,11399,18,Morphite,300
Eos,300000,11478,332,"R.A.M.- Starship Tech",23
Eos,300000,11531,334,"Ion Thruster",120
Eos,300000,11535,334,"Magnetometric Sensor Cluster",495
Eos,300000,11541,334,"Photon Microprocessor",2100
Eos,300000,11545,334,"Crystalline Carbonide Armor Plate",10500
Eos,300000,11547,334,"Fusion Reactor Unit",53
Eos,300000,11553,334,"Oscillator Capacitor Unit",900
Eos,300000,11556,334,"Pulse Shield Emitter",600
Sleipnir,300000,3828,1034,"Construction Blocks",300
Sleipnir,300000,11399,18,Morphite,300
Sleipnir,300000,11478,332,"R.A.M.- Starship Tech",23
Sleipnir,300000,11530,334,"Plasma Thruster",120
Sleipnir,300000,11536,334,"Ladar Sensor Cluster",450
Sleipnir,300000,11538,334,"Nanomechanical Microprocessor",1800
Sleipnir,300000,11542,334,"Fernite Carbide Composite Armor Plate",11250
Sleipnir,300000,11548,334,"Nuclear Reactor Unit",60
Sleipnir,300000,11551,334,"Electrolytic Capacitor Unit",975
Sleipnir,300000,11555,334,"Deflection Shield Emitter",570
Vulture,300000,3828,1034,"Construction Blocks",375
Vulture,300000,11399,18,Morphite,300
Vulture,300000,11478,332,"R.A.M.- Starship Tech",23
Vulture,300000,11533,334,"Magpulse Thruster",120
Vulture,300000,11534,334,"Gravimetric Sensor Cluster",495
Vulture,300000,11540,334,"Quantum Microprocessor",2100
Vulture,300000,11544,334,"Titanium Diborite Armor Plate",10500
Vulture,300000,11550,334,"Graviton Reactor Unit",53
Vulture,300000,11552,334,"Scalar Capacitor Unit",900
Vulture,300000,11558,334,"Sustained Shield Emitter",600
Absolution,300000,3828,1034,"Construction Blocks",300
Absolution,300000,11399,18,Morphite,300
Absolution,300000,11478,332,"R.A.M.- Starship Tech",23
Absolution,300000,11532,334,"Fusion Thruster",120
Absolution,300000,11537,334,"Radar Sensor Cluster",450
Absolution,300000,11539,334,"Nanoelectrical Microprocessor",1800
Absolution,300000,11543,334,"Tungsten Carbide Armor Plate",11250
Absolution,300000,11549,334,"Antimatter Reactor Unit",60
Absolution,300000,11554,334,"Tesseract Capacitor Unit",975
Absolution,300000,11557,334,"Linear Shield Emitter",570
Heretic,180000,3828,1034,"Construction Blocks",23
Heretic,180000,11399,18,Morphite,15
Heretic,180000,11478,332,"R.A.M.- Starship Tech",9
Heretic,180000,11532,334,"Fusion Thruster",60
Heretic,180000,11537,334,"Radar Sensor Cluster",75
Heretic,180000,11539,334,"Nanoelectrical Microprocessor",360
Heretic,180000,11543,334,"Tungsten Carbide Armor Plate",1500
Heretic,180000,11549,334,"Antimatter Reactor Unit",15
Heretic,180000,11554,334,"Tesseract Capacitor Unit",150
Heretic,180000,11557,334,"Linear Shield Emitter",38
Sabre,180000,3828,1034,"Construction Blocks",23
Sabre,180000,11399,18,Morphite,15
Sabre,180000,11478,332,"R.A.M.- Starship Tech",9
Sabre,180000,11530,334,"Plasma Thruster",60
Sabre,180000,11536,334,"Ladar Sensor Cluster",75
Sabre,180000,11538,334,"Nanomechanical Microprocessor",360
Sabre,180000,11542,334,"Fernite Carbide Composite Armor Plate",1500
Sabre,180000,11548,334,"Nuclear Reactor Unit",15
Sabre,180000,11551,334,"Electrolytic Capacitor Unit",150
Sabre,180000,11555,334,"Deflection Shield Emitter",38
Eris,180000,3828,1034,"Construction Blocks",23
Eris,180000,11399,18,Morphite,15
Eris,180000,11478,332,"R.A.M.- Starship Tech",9
Eris,180000,11531,334,"Ion Thruster",60
Eris,180000,11535,334,"Magnetometric Sensor Cluster",75
Eris,180000,11541,334,"Photon Microprocessor",360
Eris,180000,11545,334,"Crystalline Carbonide Armor Plate",1500
Eris,180000,11547,334,"Fusion Reactor Unit",15
Eris,180000,11553,334,"Oscillator Capacitor Unit",150
Eris,180000,11556,334,"Pulse Shield Emitter",38
Flycatcher,180000,3828,1034,"Construction Blocks",23
Flycatcher,180000,11399,18,Morphite,15
Flycatcher,180000,11478,332,"R.A.M.- Starship Tech",9
Flycatcher,180000,11533,334,"Magpulse Thruster",60
Flycatcher,180000,11534,334,"Gravimetric Sensor Cluster",75
Flycatcher,180000,11540,334,"Quantum Microprocessor",360
Flycatcher,180000,11544,334,"Titanium Diborite Armor Plate",1500
Flycatcher,180000,11550,334,"Graviton Reactor Unit",15
Flycatcher,180000,11552,334,"Scalar Capacitor Unit",150
Flycatcher,180000,11558,334,"Sustained Shield Emitter",38
Astarte,300000,3828,1034,"Construction Blocks",375
Astarte,300000,11399,18,Morphite,300
Astarte,300000,11478,332,"R.A.M.- Starship Tech",23
Astarte,300000,11531,334,"Ion Thruster",120
Astarte,300000,11535,334,"Magnetometric Sensor Cluster",450
Astarte,300000,11541,334,"Photon Microprocessor",1800
Astarte,300000,11545,334,"Crystalline Carbonide Armor Plate",11250
Astarte,300000,11547,334,"Fusion Reactor Unit",60
Astarte,300000,11553,334,"Oscillator Capacitor Unit",975
Astarte,300000,11556,334,"Pulse Shield Emitter",570
Claymore,300000,3828,1034,"Construction Blocks",375
Claymore,300000,11399,18,Morphite,300
Claymore,300000,11478,332,"R.A.M.- Starship Tech",23
Claymore,300000,11530,334,"Plasma Thruster",120
Claymore,300000,11536,334,"Ladar Sensor Cluster",495
Claymore,300000,11538,334,"Nanomechanical Microprocessor",2100
Claymore,300000,11542,334,"Fernite Carbide Composite Armor Plate",10500
Claymore,300000,11548,334,"Nuclear Reactor Unit",53
Claymore,300000,11551,334,"Electrolytic Capacitor Unit",900
Claymore,300000,11555,334,"Deflection Shield Emitter",600
Nighthawk,300000,3828,1034,"Construction Blocks",300
Nighthawk,300000,11399,18,Morphite,300
Nighthawk,300000,11478,332,"R.A.M.- Starship Tech",23
Nighthawk,300000,11533,334,"Magpulse Thruster",120
Nighthawk,300000,11534,334,"Gravimetric Sensor Cluster",450
Nighthawk,300000,11540,334,"Quantum Microprocessor",1800
Nighthawk,300000,11544,334,"Titanium Diborite Armor Plate",11250
Nighthawk,300000,11550,334,"Graviton Reactor Unit",60
Nighthawk,300000,11552,334,"Scalar Capacitor Unit",975
Nighthawk,300000,11558,334,"Sustained Shield Emitter",570
Damnation,300000,3828,1034,"Construction Blocks",375
Damnation,300000,11399,18,Morphite,300
Damnation,300000,11478,332,"R.A.M.- Starship Tech",23
Damnation,300000,11532,334,"Fusion Thruster",120
Damnation,300000,11537,334,"Radar Sensor Cluster",495
Damnation,300000,11539,334,"Nanoelectrical Microprocessor",2100
Damnation,300000,11543,334,"Tungsten Carbide Armor Plate",10500
Damnation,300000,11549,334,"Antimatter Reactor Unit",53
Damnation,300000,11554,334,"Tesseract Capacitor Unit",900
Damnation,300000,11557,334,"Linear Shield Emitter",600
Hulk,240000,3828,1034,"Construction Blocks",150
Hulk,240000,11399,18,Morphite,108
Hulk,240000,11478,332,"R.A.M.- Starship Tech",15
Hulk,240000,11531,334,"Ion Thruster",60
Hulk,240000,11535,334,"Magnetometric Sensor Cluster",225
Hulk,240000,11541,334,"Photon Microprocessor",3000
Hulk,240000,11545,334,"Crystalline Carbonide Armor Plate",3000
Hulk,240000,11547,334,"Fusion Reactor Unit",45
Hulk,240000,11553,334,"Oscillator Capacitor Unit",600
Hulk,240000,11556,334,"Pulse Shield Emitter",225
Skiff,240000,3828,1034,"Construction Blocks",105
Skiff,240000,11399,18,Morphite,75
Skiff,240000,11478,332,"R.A.M.- Starship Tech",9
Skiff,240000,11531,334,"Ion Thruster",42
Skiff,240000,11535,334,"Magnetometric Sensor Cluster",158
Skiff,240000,11541,334,"Photon Microprocessor",2100
Skiff,240000,11545,334,"Crystalline Carbonide Armor Plate",2100
Skiff,240000,11547,334,"Fusion Reactor Unit",32
Skiff,240000,11553,334,"Oscillator Capacitor Unit",420
Skiff,240000,11556,334,"Pulse Shield Emitter",158
Mackinaw,240000,3828,1034,"Construction Blocks",128
Mackinaw,240000,11399,18,Morphite,92
Mackinaw,240000,11478,332,"R.A.M.- Starship Tech",12
Mackinaw,240000,11531,334,"Ion Thruster",51
Mackinaw,240000,11535,334,"Magnetometric Sensor Cluster",192
Mackinaw,240000,11541,334,"Photon Microprocessor",2550
Mackinaw,240000,11545,334,"Crystalline Carbonide Armor Plate",2550
Mackinaw,240000,11547,334,"Fusion Reactor Unit",39
Mackinaw,240000,11553,334,"Oscillator Capacitor Unit",510
Mackinaw,240000,11556,334,"Pulse Shield Emitter",192
"Modulated Deep Core Strip Miner II",5460,3687,280,"Electronic Parts",3
"Modulated Deep Core Strip Miner II",5460,3689,1034,"Mechanical Parts",4
"Modulated Deep Core Strip Miner II",5460,11399,18,Morphite,23
"Modulated Deep Core Strip Miner II",5460,11482,332,"R.A.M.- Energy Tech",2
"Modulated Deep Core Strip Miner II",5460,11541,334,"Photon Microprocessor",5
"Modulated Deep Core Strip Miner II",5460,11689,334,"Laser Focusing Crystals",2
"Drone Navigation Computer II",4680,9840,1034,Transmitter,9
"Drone Navigation Computer II",4680,11399,18,Morphite,5
"Drone Navigation Computer II",4680,11483,332,"R.A.M.- Electronics",2
"Drone Navigation Computer II",4680,11688,334,"Particle Accelerator Unit",9
"Drone Link Augmentor II",7020,9840,1034,Transmitter,9
"Drone Link Augmentor II",7020,11399,18,Morphite,5
"Drone Link Augmentor II",7020,11483,332,"R.A.M.- Electronics",2
"Drone Link Augmentor II",7020,11688,334,"Particle Accelerator Unit",9
"Omnidirectional Tracking Link II",4680,9840,1034,Transmitter,9
"Omnidirectional Tracking Link II",4680,11399,18,Morphite,5
"Omnidirectional Tracking Link II",4680,11483,332,"R.A.M.- Electronics",2
"Omnidirectional Tracking Link II",4680,11688,334,"Particle Accelerator Unit",9
"Shield Boost Amplifier II",4680,9838,1034,Superconductors,3
"Shield Boost Amplifier II",4680,11399,18,Morphite,5
"Shield Boost Amplifier II",4680,11484,332,"R.A.M.- Shield Tech",2
"Shield Boost Amplifier II",4680,11558,334,"Sustained Shield Emitter",6
"Scourge Rage Rocket",4800,34,18,Tritanium,2711
"Scourge Rage Rocket",4800,35,18,Pyerite,33
"Scourge Rage Rocket",4800,36,18,Mexallon,22
"Scourge Rage Rocket",4800,37,18,Isogen,11
"Scourge Rage Rocket",4800,40,18,Megacyte,1
"Scourge Rage Rocket",4800,9830,1034,"Rocket Fuel",6
"Scourge Rage Rocket",4800,11399,18,Morphite,2
"Scourge Rage Rocket",4800,11476,332,"R.A.M.- Ammunition Tech",2
"Scourge Rage Rocket",4800,11693,334,"Graviton Pulse Generator",2
"Scourge Rage Rocket",4800,16671,429,"Titanium Carbide",45
"Scourge Rage Rocket",4800,16680,429,"Phenolic Composites",5
"Nova Rage Rocket",4800,34,18,Tritanium,2711
"Nova Rage Rocket",4800,35,18,Pyerite,33
"Nova Rage Rocket",4800,36,18,Mexallon,22
"Nova Rage Rocket",4800,37,18,Isogen,11
"Nova Rage Rocket",4800,40,18,Megacyte,1
"Nova Rage Rocket",4800,9830,1034,"Rocket Fuel",6
"Nova Rage Rocket",4800,11399,18,Morphite,2
"Nova Rage Rocket",4800,11476,332,"R.A.M.- Ammunition Tech",2
"Nova Rage Rocket",4800,11692,334,"Nuclear Pulse Generator",2
"Nova Rage Rocket",4800,16673,429,"Fernite Carbide",45
"Nova Rage Rocket",4800,16680,429,"Phenolic Composites",5
"Inferno Rage Rocket",4800,34,18,Tritanium,2711
"Inferno Rage Rocket",4800,35,18,Pyerite,33
"Inferno Rage Rocket",4800,36,18,Mexallon,22
"Inferno Rage Rocket",4800,37,18,Isogen,11
"Inferno Rage Rocket",4800,40,18,Megacyte,1
"Inferno Rage Rocket",4800,9830,1034,"Rocket Fuel",6
"Inferno Rage Rocket",4800,11399,18,Morphite,2
"Inferno Rage Rocket",4800,11476,332,"R.A.M.- Ammunition Tech",2
"Inferno Rage Rocket",4800,11695,334,"Plasma Pulse Generator",2
"Inferno Rage Rocket",4800,16670,429,"Crystalline Carbonide",45
"Inferno Rage Rocket",4800,16680,429,"Phenolic Composites",5
"Inferno Rage Heavy Assault Missile",9600,34,18,Tritanium,3524
"Inferno Rage Heavy Assault Missile",9600,36,18,Mexallon,33
"Inferno Rage Heavy Assault Missile",9600,37,18,Isogen,13
"Inferno Rage Heavy Assault Missile",9600,39,18,Zydrine,1
"Inferno Rage Heavy Assault Missile",9600,40,18,Megacyte,8
"Inferno Rage Heavy Assault Missile",9600,9830,1034,"Rocket Fuel",12
"Inferno Rage Heavy Assault Missile",9600,11399,18,Morphite,2
"Inferno Rage Heavy Assault Missile",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Inferno Rage Heavy Assault Missile",9600,11695,334,"Plasma Pulse Generator",3
"Inferno Rage Heavy Assault Missile",9600,16680,429,"Phenolic Composites",12
"Nova Rage Heavy Assault Missile",9600,34,18,Tritanium,3524
"Nova Rage Heavy Assault Missile",9600,36,18,Mexallon,33
"Nova Rage Heavy Assault Missile",9600,37,18,Isogen,13
"Nova Rage Heavy Assault Missile",9600,39,18,Zydrine,1
"Nova Rage Heavy Assault Missile",9600,40,18,Megacyte,8
"Nova Rage Heavy Assault Missile",9600,9830,1034,"Rocket Fuel",12
"Nova Rage Heavy Assault Missile",9600,11399,18,Morphite,2
"Nova Rage Heavy Assault Missile",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Nova Rage Heavy Assault Missile",9600,11692,334,"Nuclear Pulse Generator",3
"Nova Rage Heavy Assault Missile",9600,16680,429,"Phenolic Composites",12
"Mjolnir Rage Heavy Assault Missile",9600,34,18,Tritanium,3524
"Mjolnir Rage Heavy Assault Missile",9600,36,18,Mexallon,33
"Mjolnir Rage Heavy Assault Missile",9600,37,18,Isogen,13
"Mjolnir Rage Heavy Assault Missile",9600,39,18,Zydrine,1
"Mjolnir Rage Heavy Assault Missile",9600,40,18,Megacyte,8
"Mjolnir Rage Heavy Assault Missile",9600,9830,1034,"Rocket Fuel",12
"Mjolnir Rage Heavy Assault Missile",9600,11399,18,Morphite,2
"Mjolnir Rage Heavy Assault Missile",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Mjolnir Rage Heavy Assault Missile",9600,11694,334,"EM Pulse Generator",3
"Mjolnir Rage Heavy Assault Missile",9600,16680,429,"Phenolic Composites",12
"Scourge Fury Light Missile",4800,34,18,Tritanium,3324
"Scourge Fury Light Missile",4800,36,18,Mexallon,22
"Scourge Fury Light Missile",4800,37,18,Isogen,33
"Scourge Fury Light Missile",4800,40,18,Megacyte,4
"Scourge Fury Light Missile",4800,9830,1034,"Rocket Fuel",12
"Scourge Fury Light Missile",4800,11399,18,Morphite,2
"Scourge Fury Light Missile",4800,11476,332,"R.A.M.- Ammunition Tech",2
"Scourge Fury Light Missile",4800,11693,334,"Graviton Pulse Generator",3
"Scourge Fury Light Missile",4800,16680,429,"Phenolic Composites",12
"Nova Fury Light Missile",4800,34,18,Tritanium,3324
"Nova Fury Light Missile",4800,36,18,Mexallon,22
"Nova Fury Light Missile",4800,37,18,Isogen,33
"Nova Fury Light Missile",4800,40,18,Megacyte,4
"Nova Fury Light Missile",4800,9830,1034,"Rocket Fuel",12
"Nova Fury Light Missile",4800,11399,18,Morphite,2
"Nova Fury Light Missile",4800,11476,332,"R.A.M.- Ammunition Tech",2
"Nova Fury Light Missile",4800,11692,334,"Nuclear Pulse Generator",3
"Nova Fury Light Missile",4800,16680,429,"Phenolic Composites",12
"Inferno Fury Light Missile",4800,34,18,Tritanium,3324
"Inferno Fury Light Missile",4800,36,18,Mexallon,22
"Inferno Fury Light Missile",4800,37,18,Isogen,33
"Inferno Fury Light Missile",4800,40,18,Megacyte,4
"Inferno Fury Light Missile",4800,9830,1034,"Rocket Fuel",12
"Inferno Fury Light Missile",4800,11399,18,Morphite,2
"Inferno Fury Light Missile",4800,11476,332,"R.A.M.- Ammunition Tech",2
"Inferno Fury Light Missile",4800,11695,334,"Plasma Pulse Generator",3
"Inferno Fury Light Missile",4800,16680,429,"Phenolic Composites",12
"Scourge Precision Light Missile",4800,34,18,Tritanium,3324
"Scourge Precision Light Missile",4800,36,18,Mexallon,22
"Scourge Precision Light Missile",4800,37,18,Isogen,33
"Scourge Precision Light Missile",4800,40,18,Megacyte,4
"Scourge Precision Light Missile",4800,9830,1034,"Rocket Fuel",12
"Scourge Precision Light Missile",4800,11399,18,Morphite,2
"Scourge Precision Light Missile",4800,11476,332,"R.A.M.- Ammunition Tech",2
"Scourge Precision Light Missile",4800,11693,334,"Graviton Pulse Generator",3
"Scourge Precision Light Missile",4800,16680,429,"Phenolic Composites",12
"Nova Precision Light Missile",4800,34,18,Tritanium,3324
"Nova Precision Light Missile",4800,36,18,Mexallon,22
"Nova Precision Light Missile",4800,37,18,Isogen,33
"Nova Precision Light Missile",4800,40,18,Megacyte,4
"Nova Precision Light Missile",4800,9830,1034,"Rocket Fuel",12
"Nova Precision Light Missile",4800,11399,18,Morphite,2
"Nova Precision Light Missile",4800,11476,332,"R.A.M.- Ammunition Tech",2
"Nova Precision Light Missile",4800,11692,334,"Nuclear Pulse Generator",3
"Nova Precision Light Missile",4800,16680,429,"Phenolic Composites",12
"Mjolnir Precision Light Missile",4800,34,18,Tritanium,3324
"Mjolnir Precision Light Missile",4800,36,18,Mexallon,22
"Mjolnir Precision Light Missile",4800,37,18,Isogen,33
"Mjolnir Precision Light Missile",4800,40,18,Megacyte,4
"Mjolnir Precision Light Missile",4800,9830,1034,"Rocket Fuel",12
"Mjolnir Precision Light Missile",4800,11399,18,Morphite,2
"Mjolnir Precision Light Missile",4800,11476,332,"R.A.M.- Ammunition Tech",2
"Mjolnir Precision Light Missile",4800,11694,334,"EM Pulse Generator",3
"Mjolnir Precision Light Missile",4800,16680,429,"Phenolic Composites",12
"Nova Fury Heavy Missile",9600,34,18,Tritanium,11236
"Nova Fury Heavy Missile",9600,38,18,Nocxium,24
"Nova Fury Heavy Missile",9600,39,18,Zydrine,21
"Nova Fury Heavy Missile",9600,40,18,Megacyte,33
"Nova Fury Heavy Missile",9600,9830,1034,"Rocket Fuel",126
"Nova Fury Heavy Missile",9600,11399,18,Morphite,8
"Nova Fury Heavy Missile",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Nova Fury Heavy Missile",9600,11692,334,"Nuclear Pulse Generator",14
"Nova Fury Heavy Missile",9600,16680,429,"Phenolic Composites",18
"Mjolnir Fury Heavy Missile",9600,34,18,Tritanium,11236
"Mjolnir Fury Heavy Missile",9600,38,18,Nocxium,24
"Mjolnir Fury Heavy Missile",9600,39,18,Zydrine,21
"Mjolnir Fury Heavy Missile",9600,40,18,Megacyte,33
"Mjolnir Fury Heavy Missile",9600,9830,1034,"Rocket Fuel",126
"Mjolnir Fury Heavy Missile",9600,11399,18,Morphite,8
"Mjolnir Fury Heavy Missile",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Mjolnir Fury Heavy Missile",9600,11694,334,"EM Pulse Generator",14
"Mjolnir Fury Heavy Missile",9600,16680,429,"Phenolic Composites",18
"Inferno Fury Heavy Missile",9600,34,18,Tritanium,11236
"Inferno Fury Heavy Missile",9600,38,18,Nocxium,24
"Inferno Fury Heavy Missile",9600,39,18,Zydrine,21
"Inferno Fury Heavy Missile",9600,40,18,Megacyte,33
"Inferno Fury Heavy Missile",9600,9830,1034,"Rocket Fuel",126
"Inferno Fury Heavy Missile",9600,11399,18,Morphite,8
"Inferno Fury Heavy Missile",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Inferno Fury Heavy Missile",9600,11695,334,"Plasma Pulse Generator",14
"Inferno Fury Heavy Missile",9600,16680,429,"Phenolic Composites",18
"Scourge Precision Heavy Missile",9600,34,18,Tritanium,11236
"Scourge Precision Heavy Missile",9600,38,18,Nocxium,24
"Scourge Precision Heavy Missile",9600,39,18,Zydrine,21
"Scourge Precision Heavy Missile",9600,40,18,Megacyte,33
"Scourge Precision Heavy Missile",9600,9830,1034,"Rocket Fuel",126
"Scourge Precision Heavy Missile",9600,11399,18,Morphite,8
"Scourge Precision Heavy Missile",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Scourge Precision Heavy Missile",9600,11693,334,"Graviton Pulse Generator",14
"Scourge Precision Heavy Missile",9600,16680,429,"Phenolic Composites",18
"Inferno Precision Heavy Missile",9600,34,18,Tritanium,11236
"Inferno Precision Heavy Missile",9600,38,18,Nocxium,24
"Inferno Precision Heavy Missile",9600,39,18,Zydrine,21
"Inferno Precision Heavy Missile",9600,40,18,Megacyte,33
"Inferno Precision Heavy Missile",9600,9830,1034,"Rocket Fuel",126
"Inferno Precision Heavy Missile",9600,11399,18,Morphite,8
"Inferno Precision Heavy Missile",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Inferno Precision Heavy Missile",9600,11695,334,"Plasma Pulse Generator",14
"Inferno Precision Heavy Missile",9600,16680,429,"Phenolic Composites",18
"Mjolnir Precision Heavy Missile",9600,34,18,Tritanium,11236
"Mjolnir Precision Heavy Missile",9600,38,18,Nocxium,24
"Mjolnir Precision Heavy Missile",9600,39,18,Zydrine,21
"Mjolnir Precision Heavy Missile",9600,40,18,Megacyte,33
"Mjolnir Precision Heavy Missile",9600,9830,1034,"Rocket Fuel",126
"Mjolnir Precision Heavy Missile",9600,11399,18,Morphite,8
"Mjolnir Precision Heavy Missile",9600,11476,332,"R.A.M.- Ammunition Tech",2
"Mjolnir Precision Heavy Missile",9600,11694,334,"EM Pulse Generator",14
"Mjolnir Precision Heavy Missile",9600,16680,429,"Phenolic Composites",18
"Nova Rage Torpedo",14400,34,18,Tritanium,32800
"Nova Rage Torpedo",14400,36,18,Mexallon,556
"Nova Rage Torpedo",14400,40,18,Megacyte,56
"Nova Rage Torpedo",14400,9830,1034,"Rocket Fuel",437
"Nova Rage Torpedo",14400,11399,18,Morphite,30
"Nova Rage Torpedo",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Nova Rage Torpedo",14400,11692,334,"Nuclear Pulse Generator",30
"Nova Rage Torpedo",14400,16680,429,"Phenolic Composites",132
"Scourge Rage Torpedo",14400,34,18,Tritanium,32800
"Scourge Rage Torpedo",14400,36,18,Mexallon,556
"Scourge Rage Torpedo",14400,40,18,Megacyte,56
"Scourge Rage Torpedo",14400,9830,1034,"Rocket Fuel",437
"Scourge Rage Torpedo",14400,11399,18,Morphite,30
"Scourge Rage Torpedo",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Scourge Rage Torpedo",14400,11693,334,"Graviton Pulse Generator",30
"Scourge Rage Torpedo",14400,16680,429,"Phenolic Composites",132
"Mjolnir Rage Torpedo",14400,34,18,Tritanium,32800
"Mjolnir Rage Torpedo",14400,36,18,Mexallon,556
"Mjolnir Rage Torpedo",14400,40,18,Megacyte,56
"Mjolnir Rage Torpedo",14400,9830,1034,"Rocket Fuel",437
"Mjolnir Rage Torpedo",14400,11399,18,Morphite,30
"Mjolnir Rage Torpedo",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Mjolnir Rage Torpedo",14400,11694,334,"EM Pulse Generator",30
"Mjolnir Rage Torpedo",14400,16680,429,"Phenolic Composites",132
"Inferno Javelin Torpedo",14400,34,18,Tritanium,32800
"Inferno Javelin Torpedo",14400,36,18,Mexallon,556
"Inferno Javelin Torpedo",14400,40,18,Megacyte,56
"Inferno Javelin Torpedo",14400,9830,1034,"Rocket Fuel",437
"Inferno Javelin Torpedo",14400,11399,18,Morphite,30
"Inferno Javelin Torpedo",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Inferno Javelin Torpedo",14400,11695,334,"Plasma Pulse Generator",30
"Inferno Javelin Torpedo",14400,16680,429,"Phenolic Composites",132
"Mjolnir Javelin Torpedo",14400,34,18,Tritanium,32800
"Mjolnir Javelin Torpedo",14400,36,18,Mexallon,556
"Mjolnir Javelin Torpedo",14400,40,18,Megacyte,56
"Mjolnir Javelin Torpedo",14400,9830,1034,"Rocket Fuel",437
"Mjolnir Javelin Torpedo",14400,11399,18,Morphite,30
"Mjolnir Javelin Torpedo",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Mjolnir Javelin Torpedo",14400,11694,334,"EM Pulse Generator",30
"Mjolnir Javelin Torpedo",14400,16680,429,"Phenolic Composites",132
"Scourge Javelin Torpedo",14400,34,18,Tritanium,32800
"Scourge Javelin Torpedo",14400,36,18,Mexallon,556
"Scourge Javelin Torpedo",14400,40,18,Megacyte,56
"Scourge Javelin Torpedo",14400,9830,1034,"Rocket Fuel",437
"Scourge Javelin Torpedo",14400,11399,18,Morphite,30
"Scourge Javelin Torpedo",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Scourge Javelin Torpedo",14400,11693,334,"Graviton Pulse Generator",30
"Scourge Javelin Torpedo",14400,16680,429,"Phenolic Composites",132
"Nova Fury Cruise Missile",14400,34,18,Tritanium,22311
"Nova Fury Cruise Missile",14400,36,18,Mexallon,333
"Nova Fury Cruise Missile",14400,38,18,Nocxium,78
"Nova Fury Cruise Missile",14400,40,18,Megacyte,39
"Nova Fury Cruise Missile",14400,9830,1034,"Rocket Fuel",129
"Nova Fury Cruise Missile",14400,11399,18,Morphite,15
"Nova Fury Cruise Missile",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Nova Fury Cruise Missile",14400,11692,334,"Nuclear Pulse Generator",14
"Nova Fury Cruise Missile",14400,16680,429,"Phenolic Composites",59
"Scourge Fury Cruise Missile",14400,34,18,Tritanium,22311
"Scourge Fury Cruise Missile",14400,36,18,Mexallon,333
"Scourge Fury Cruise Missile",14400,38,18,Nocxium,78
"Scourge Fury Cruise Missile",14400,40,18,Megacyte,39
"Scourge Fury Cruise Missile",14400,9830,1034,"Rocket Fuel",129
"Scourge Fury Cruise Missile",14400,11399,18,Morphite,15
"Scourge Fury Cruise Missile",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Scourge Fury Cruise Missile",14400,11693,334,"Graviton Pulse Generator",14
"Scourge Fury Cruise Missile",14400,16680,429,"Phenolic Composites",59
"Mjolnir Fury Cruise Missile",14400,34,18,Tritanium,22311
"Mjolnir Fury Cruise Missile",14400,36,18,Mexallon,333
"Mjolnir Fury Cruise Missile",14400,38,18,Nocxium,78
"Mjolnir Fury Cruise Missile",14400,40,18,Megacyte,39
"Mjolnir Fury Cruise Missile",14400,9830,1034,"Rocket Fuel",129
"Mjolnir Fury Cruise Missile",14400,11399,18,Morphite,15
"Mjolnir Fury Cruise Missile",14400,11476,332,"R.A.M.- Ammunition Tech",2
"Mjolnir Fury Cruise Missile",14400,11694,334,"EM Pulse Generator",14
"Mjolnir Fury Cruise Missile",14400,16680,429,"Phenolic Composites",59
"Nova Precision Cruise Missile",14400,34,18,Tritanium,22311
"Nova Precision Cruise Missile",14400,36,18,Mexallon,333
"Nova Precision Cruise Missile",14400,38,18,Nocxium,78
"Nova Precision Cruise Missile",14400,40,18,Megacyte,39
"Nova Precision Cruise Missile",14400,9830,1034,"Rocket Fuel",129
