baseid,basename,basebpid,basebpname,t2id,t2name,t2bpid,t2bpname,baseProb5,T2_runs,old_copytime,old_inventtime,old_buildtime,old_prodmod,new_copytime,new_inventtime
31542,"Capital Hybrid Collision Accelerator I",31543,"Capital Hybrid Collision Accelerator I Blueprint",31548,"Capital Hybrid Collision Accelerator II",31549,"Capital Hybrid Collision Accelerator II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31550,"Small Hybrid Discharge Elutriation I",31551,"Small Hybrid Discharge Elutriation I Blueprint",31556,"Small Hybrid Discharge Elutriation II",31557,"Small Hybrid Discharge Elutriation II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31552,"Medium Hybrid Discharge Elutriation I",31553,"Medium Hybrid Discharge Elutriation I Blueprint",31558,"Medium Hybrid Discharge Elutriation II",31559,"Medium Hybrid Discharge Elutriation II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31554,"Capital Hybrid Discharge Elutriation I",31555,"Capital Hybrid Discharge Elutriation I Blueprint",31560,"Capital Hybrid Discharge Elutriation II",31561,"Capital Hybrid Discharge Elutriation II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31562,"Small Hybrid Locus Coordinator I",31563,"Small Hybrid Locus Coordinator I Blueprint",31568,"Small Hybrid Locus Coordinator II",31569,"Small Hybrid Locus Coordinator II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31564,"Medium Hybrid Locus Coordinator I",31565,"Medium Hybrid Locus Coordinator I Blueprint",31570,"Medium Hybrid Locus Coordinator II",31571,"Medium Hybrid Locus Coordinator II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31566,"Capital Hybrid Locus Coordinator I",31567,"Capital Hybrid Locus Coordinator I Blueprint",31572,"Capital Hybrid Locus Coordinator II",31573,"Capital Hybrid Locus Coordinator II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31574,"Small Hybrid Metastasis Adjuster I",31575,"Small Hybrid Metastasis Adjuster I Blueprint",31580,"Small Hybrid Metastasis Adjuster II",31581,"Small Hybrid Metastasis Adjuster II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31576,"Medium Hybrid Metastasis Adjuster I",31577,"Medium Hybrid Metastasis Adjuster I Blueprint",31582,"Medium Hybrid Metastasis Adjuster II",31583,"Medium Hybrid Metastasis Adjuster II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31578,"Capital Hybrid Metastasis Adjuster I",31579,"Capital Hybrid Metastasis Adjuster I Blueprint",31584,"Capital Hybrid Metastasis Adjuster II",31585,"Capital Hybrid Metastasis Adjuster II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31586,"Small Bay Loading Accelerator I",31587,"Small Bay Loading Accelerator I Blueprint",31592,"Small Bay Loading Accelerator II",31593,"Small Bay Loading Accelerator II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31588,"Medium Bay Loading Accelerator I",31589,"Medium Bay Loading Accelerator I Blueprint",31594,"Medium Bay Loading Accelerator II",31595,"Medium Bay Loading Accelerator II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31590,"Capital Bay Loading Accelerator I",31591,"Capital Bay Loading Accelerator I Blueprint",31596,"Capital Bay Loading Accelerator II",31597,"Capital Bay Loading Accelerator II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31598,"Small Hydraulic Bay Thrusters I",31599,"Small Hydraulic Bay Thrusters I Blueprint",31604,"Small Hydraulic Bay Thrusters II",31605,"Small Hydraulic Bay Thrusters II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31600,"Medium Hydraulic Bay Thrusters I",31601,"Medium Hydraulic Bay Thrusters I Blueprint",31606,"Medium Hydraulic Bay Thrusters II",31607,"Medium Hydraulic Bay Thrusters II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31608,"Small Rocket Fuel Cache Partition I",31609,"Small Rocket Fuel Cache Partition I Blueprint",31614,"Small Rocket Fuel Cache Partition II",31615,"Small Rocket Fuel Cache Partition II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31610,"Medium Rocket Fuel Cache Partition I",31611,"Medium Rocket Fuel Cache Partition I Blueprint",31616,"Medium Rocket Fuel Cache Partition II",31617,"Medium Rocket Fuel Cache Partition II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31612,"Capital Rocket Fuel Cache Partition I",31613,"Capital Rocket Fuel Cache Partition I Blueprint",31618,"Capital Rocket Fuel Cache Partition II",31619,"Capital Rocket Fuel Cache Partition II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31620,"Small Warhead Calefaction Catalyst I",31621,"Small Warhead Calefaction Catalyst I Blueprint",31626,"Small Warhead Calefaction Catalyst II",31627,"Small Warhead Calefaction Catalyst II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31622,"Medium Warhead Calefaction Catalyst I",31623,"Medium Warhead Calefaction Catalyst I Blueprint",31628,"Medium Warhead Calefaction Catalyst II",31629,"Medium Warhead Calefaction Catalyst II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31624,"Capital Warhead Calefaction Catalyst I",31625,"Capital Warhead Calefaction Catalyst I Blueprint",31630,"Capital Warhead Calefaction Catalyst II",31631,"Capital Warhead Calefaction Catalyst II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31632,"Small Warhead Flare Catalyst I",31633,"Small Warhead Flare Catalyst I Blueprint",31638,"Small Warhead Flare Catalyst II",31639,"Small Warhead Flare Catalyst II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31634,"Medium Warhead Flare Catalyst I",31635,"Medium Warhead Flare Catalyst I Blueprint",31640,"Medium Warhead Flare Catalyst II",31641,"Medium Warhead Flare Catalyst II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31636,"Capital Warhead Flare Catalyst I",31637,"Capital Warhead Flare Catalyst I Blueprint",31642,"Capital Warhead Flare Catalyst II",31643,"Capital Warhead Flare Catalyst II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31644,"Small Warhead Rigor Catalyst I",31645,"Small Warhead Rigor Catalyst I Blueprint",31650,"Small Warhead Rigor Catalyst II",31651,"Small Warhead Rigor Catalyst II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31646,"Medium Warhead Rigor Catalyst I",31647,"Medium Warhead Rigor Catalyst I Blueprint",31652,"Medium Warhead Rigor Catalyst II",31653,"Medium Warhead Rigor Catalyst II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31648,"Capital Warhead Rigor Catalyst I",31649,"Capital Warhead Rigor Catalyst I Blueprint",31654,"Capital Warhead Rigor Catalyst II",31655,"Capital Warhead Rigor Catalyst II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31656,"Small Projectile Ambit Extension I",31657,"Small Projectile Ambit Extension I Blueprint",31662,"Small Projectile Ambit Extension II",31663,"Small Projectile Ambit Extension II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31658,"Medium Projectile Ambit Extension I",31659,"Medium Projectile Ambit Extension I Blueprint",31664,"Medium Projectile Ambit Extension II",31665,"Medium Projectile Ambit Extension II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31660,"Capital Projectile Ambit Extension I",31661,"Capital Projectile Ambit Extension I Blueprint",31666,"Capital Projectile Ambit Extension II",31667,"Capital Projectile Ambit Extension II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31668,"Small Projectile Burst Aerator I",31669,"Small Projectile Burst Aerator I Blueprint",31674,"Small Projectile Burst Aerator II",31675,"Small Projectile Burst Aerator II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31670,"Medium Projectile Burst Aerator I",31671,"Medium Projectile Burst Aerator I Blueprint",31676,"Medium Projectile Burst Aerator II",31677,"Medium Projectile Burst Aerator II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31672,"Capital Projectile Burst Aerator I",31673,"Capital Projectile Burst Aerator I Blueprint",31678,"Capital Projectile Burst Aerator II",31679,"Capital Projectile Burst Aerator II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31680,"Small Projectile Collision Accelerator I",31681,"Small Projectile Collision Accelerator I Blueprint",31686,"Small Projectile Collision Accelerator II",31687,"Small Projectile Collision Accelerator II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31682,"Medium Projectile Collision Accelerator I",31683,"Medium Projectile Collision Accelerator I Blueprint",31688,"Medium Projectile Collision Accelerator II",31689,"Medium Projectile Collision Accelerator II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31684,"Capital Projectile Collision Accelerator I",31685,"Capital Projectile Collision Accelerator I Blueprint",31690,"Capital Projectile Collision Accelerator II",31691,"Capital Projectile Collision Accelerator II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31692,"Small Projectile Locus Coordinator I",31693,"Small Projectile Locus Coordinator I Blueprint",31698,"Small Projectile Locus Coordinator II",31699,"Small Projectile Locus Coordinator II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31694,"Medium Projectile Locus Coordinator I",31695,"Medium Projectile Locus Coordinator I Blueprint",31700,"Medium Projectile Locus Coordinator II",31701,"Medium Projectile Locus Coordinator II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31696,"Capital Projectile Locus Coordinator I",31697,"Capital Projectile Locus Coordinator I Blueprint",31702,"Capital Projectile Locus Coordinator II",31703,"Capital Projectile Locus Coordinator II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31704,"Small Projectile Metastasis Adjuster I",31705,"Small Projectile Metastasis Adjuster I Blueprint",31710,"Small Projectile Metastasis Adjuster II",31711,"Small Projectile Metastasis Adjuster II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31706,"Medium Projectile Metastasis Adjuster I",31707,"Medium Projectile Metastasis Adjuster I Blueprint",31712,"Medium Projectile Metastasis Adjuster II",31713,"Medium Projectile Metastasis Adjuster II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31708,"Capital Projectile Metastasis Adjuster I",31709,"Capital Projectile Metastasis Adjuster I Blueprint",31714,"Capital Projectile Metastasis Adjuster II",31715,"Capital Projectile Metastasis Adjuster II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31716,"Small Anti-EM Screen Reinforcer I",31717,"Small Anti-EM Screen Reinforcer I Blueprint",31722,"Small Anti-EM Screen Reinforcer II",31723,"Small Anti-EM Screen Reinforcer II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31718,"Medium Anti-EM Screen Reinforcer I",31719,"Medium Anti-EM Screen Reinforcer I Blueprint",31724,"Medium Anti-EM Screen Reinforcer II",31725,"Medium Anti-EM Screen Reinforcer II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31720,"Capital Anti-EM Screen Reinforcer I",31721,"Capital Anti-EM Screen Reinforcer I Blueprint",31726,"Capital Anti-EM Screen Reinforcer II",31727,"Capital Anti-EM Screen Reinforcer II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31728,"Small Anti-Explosive Screen Reinforcer I",31729,"Small Anti-Explosive Screen Reinforcer I Blueprint",31734,"Small Anti-Explosive Screen Reinforcer II",31735,"Small Anti-Explosive Screen Reinforcer II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31730,"Medium Anti-Explosive Screen Reinforcer I",31731,"Medium Anti-Explosive Screen Reinforcer I Blueprint",31736,"Medium Anti-Explosive Screen Reinforcer II",31737,"Medium Anti-Explosive Screen Reinforcer II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31732,"Capital Anti-Explosive Screen Reinforcer I",31733,"Capital Anti-Explosive Screen Reinforcer I Blueprint",31738,"Capital Anti-Explosive Screen Reinforcer II",31739,"Capital Anti-Explosive Screen Reinforcer II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31740,"Small Anti-Kinetic Screen Reinforcer I",31741,"Small Anti-Kinetic Screen Reinforcer I Blueprint",31746,"Small Anti-Kinetic Screen Reinforcer II",31747,"Small Anti-Kinetic Screen Reinforcer II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31742,"Medium Anti-Kinetic Screen Reinforcer I",31743,"Medium Anti-Kinetic Screen Reinforcer I Blueprint",31748,"Medium Anti-Kinetic Screen Reinforcer II",31749,"Medium Anti-Kinetic Screen Reinforcer II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31744,"Capital Anti-Kinetic Screen Reinforcer I",31745,"Capital Anti-Kinetic Screen Reinforcer I Blueprint",31750,"Capital Anti-Kinetic Screen Reinforcer II",31751,"Capital Anti-Kinetic Screen Reinforcer II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31752,"Small Anti-Thermal Screen Reinforcer I",31753,"Small Anti-Thermal Screen Reinforcer I Blueprint",31758,"Small Anti-Thermal Screen Reinforcer II",31759,"Small Anti-Thermal Screen Reinforcer II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31754,"Medium Anti-Thermal Screen Reinforcer I",31755,"Medium Anti-Thermal Screen Reinforcer I Blueprint",31760,"Medium Anti-Thermal Screen Reinforcer II",31761,"Medium Anti-Thermal Screen Reinforcer II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31756,"Capital Anti-Thermal Screen Reinforcer I",31757,"Capital Anti-Thermal Screen Reinforcer I Blueprint",31762,"Capital Anti-Thermal Screen Reinforcer II",31763,"Capital Anti-Thermal Screen Reinforcer II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31764,"Small Core Defense Capacitor Safeguard I",31765,"Small Core Defense Capacitor Safeguard I Blueprint",31770,"Small Core Defense Capacitor Safeguard II",31771,"Small Core Defense Capacitor Safeguard II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31766,"Medium Core Defense Capacitor Safeguard I",31767,"Medium Core Defense Capacitor Safeguard I Blueprint",31772,"Medium Core Defense Capacitor Safeguard II",31773,"Medium Core Defense Capacitor Safeguard II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31768,"Capital Core Defense Capacitor Safeguard I",31769,"Capital Core Defense Capacitor Safeguard I Blueprint",31774,"Capital Core Defense Capacitor Safeguard II",31775,"Capital Core Defense Capacitor Safeguard II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31776,"Small Core Defense Charge Economizer I",31777,"Small Core Defense Charge Economizer I Blueprint",31782,"Small Core Defense Charge Economizer II",31783,"Small Core Defense Charge Economizer II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31778,"Medium Core Defense Charge Economizer I",31779,"Medium Core Defense Charge Economizer I Blueprint",31784,"Medium Core Defense Charge Economizer II",31785,"Medium Core Defense Charge Economizer II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31780,"Capital Core Defense Charge Economizer I",31781,"Capital Core Defense Charge Economizer I Blueprint",31786,"Capital Core Defense Charge Economizer II",31787,"Capital Core Defense Charge Economizer II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31788,"Small Core Defense Field Extender I",31789,"Small Core Defense Field Extender I Blueprint",31794,"Small Core Defense Field Extender II",31795,"Small Core Defense Field Extender II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31790,"Medium Core Defense Field Extender I",31791,"Medium Core Defense Field Extender I Blueprint",31796,"Medium Core Defense Field Extender II",31797,"Medium Core Defense Field Extender II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31792,"Capital Core Defense Field Extender I",31793,"Capital Core Defense Field Extender I Blueprint",31798,"Capital Core Defense Field Extender II",31799,"Capital Core Defense Field Extender II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31800,"Small Core Defense Field Purger I",31801,"Small Core Defense Field Purger I Blueprint",31810,"Small Core Defense Field Purger II",31811,"Small Core Defense Field Purger II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31802,"Medium Core Defense Field Purger I",31803,"Medium Core Defense Field Purger I Blueprint",31812,"Medium Core Defense Field Purger II",31813,"Medium Core Defense Field Purger II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31804,"Capital Core Defense Field Purger I",31805,"Capital Core Defense Field Purger I Blueprint",31814,"Capital Core Defense Field Purger II",31815,"Capital Core Defense Field Purger II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31816,"Small Core Defense Operational Solidifier I",31817,"Small Core Defense Operational Solidifier I Blueprint",31822,"Small Core Defense Operational Solidifier II",31823,"Small Core Defense Operational Solidifier II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31818,"Medium Core Defense Operational Solidifier I",31819,"Medium Core Defense Operational Solidifier I Blueprint",31824,"Medium Core Defense Operational Solidifier II",31825,"Medium Core Defense Operational Solidifier II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31820,"Capital Core Defense Operational Solidifier I",31821,"Capital Core Defense Operational Solidifier I Blueprint",31826,"Capital Core Defense Operational Solidifier II",31827,"Capital Core Defense Operational Solidifier II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
32025,"Small Drone Control Range Augmentor I",32026,"Small Drone Control Range Augmentor I Blueprint",32029,"Small Drone Control Range Augmentor II",32030,"Small Drone Control Range Augmentor II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
32027,"Medium Drone Control Range Augmentor I",32028,"Medium Drone Control Range Augmentor I Blueprint",32031,"Medium Drone Control Range Augmentor II",32032,"Medium Drone Control Range Augmentor II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
32033,"Small Drone Durability Enhancer I",32034,"Small Drone Durability Enhancer I Blueprint",32037,"Small Drone Durability Enhancer II",32038,"Small Drone Durability Enhancer II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
32035,"Medium Drone Durability Enhancer I",32036,"Medium Drone Durability Enhancer I Blueprint",32039,"Medium Drone Durability Enhancer II",32040,"Medium Drone Durability Enhancer II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
32041,"Small Drone Mining Augmentor I",32042,"Small Drone Mining Augmentor I Blueprint",32045,"Small Drone Mining Augmentor II",32046,"Small Drone Mining Augmentor II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
32043,"Medium Drone Mining Augmentor I",32044,"Medium Drone Mining Augmentor I Blueprint",32047,"Medium Drone Mining Augmentor II",32048,"Medium Drone Mining Augmentor II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
32049,"Small Drone Repair Augmentor I",32050,"Small Drone Repair Augmentor I Blueprint",32053,"Small Drone Repair Augmentor II",32054,"Small Drone Repair Augmentor II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
32051,"Medium Drone Repair Augmentor I",32052,"Medium Drone Repair Augmentor I Blueprint",32055,"Medium Drone Repair Augmentor II",32056,"Medium Drone Repair Augmentor II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
32057,"Small Drone Speed Augmentor I",32058,"Small Drone Speed Augmentor I Blueprint",32061,"Small Drone Speed Augmentor II",32062,"Small Drone Speed Augmentor II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
32059,"Medium Drone Speed Augmentor I",32060,"Medium Drone Speed Augmentor I Blueprint",32063,"Medium Drone Speed Augmentor II",32064,"Medium Drone Speed Augmentor II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
32069,"Small Drone Scope Chip I",32070,"Small Drone Scope Chip I Blueprint",32073,"Small Drone Scope Chip II",32074,"Small Drone Scope Chip II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
32071,"Medium Drone Scope Chip I",32072,"Medium Drone Scope Chip I Blueprint",32075,"Medium Drone Scope Chip II",32076,"Medium Drone Scope Chip II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
32081,"Small Sentry Damage Augmentor I",32082,"Small Sentry Damage Augmentor I Blueprint",32085,"Small Sentry Damage Augmentor II",32086,"Small Sentry Damage Augmentor II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
32083,"Medium Sentry Damage Augmentor I",32084,"Medium Sentry Damage Augmentor I Blueprint",32087,"Medium Sentry Damage Augmentor II",32088,"Medium Sentry Damage Augmentor II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
32089,"Small Stasis Drone Augmentor I",32090,"Small Stasis Drone Augmentor I Blueprint",32093,"Small Stasis Drone Augmentor II",32094,"Small Stasis Drone Augmentor II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
32091,"Medium Stasis Drone Augmentor I",32092,"Medium Stasis Drone Augmentor I Blueprint",32095,"Medium Stasis Drone Augmentor II",32096,"Medium Stasis Drone Augmentor II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
33176,"Scan Acquisition Array I",33177,"Scan Acquisition Array I Blueprint",33197,"Scan Acquisition Array II",33198,"Scan Acquisition Array II Blueprint",0.50400,10,9000.000000,9000,4500,900,1440,30900
33178,"Scan Pinpointing Array I",33179,"Scan Pinpointing Array I Blueprint",33199,"Scan Pinpointing Array II",33200,"Scan Pinpointing Array II Blueprint",0.50400,10,9000.000000,9000,4500,900,1440,30900
33180,"Scan Rangefinding Array I",33181,"Scan Rangefinding Array I Blueprint",33201,"Scan Rangefinding Array II",33202,"Scan Rangefinding Array II Blueprint",0.50400,10,9000.000000,9000,4500,900,1440,30900
33270,"Survey Probe Launcher I",33271,"Survey Probe Launcher I Blueprint",33272,"Survey Probe Launcher II",33273,"Survey Probe Launcher II Blueprint",0.50400,10,9000.000000,9000,3000,120,2160,51000
33277,"Capital Drone Control Range Augmentor I",33278,"Capital Drone Control Range Augmentor I Blueprint",33279,"Capital Drone Control Range Augmentor II",33280,"Capital Drone Control Range Augmentor II Blueprint",0.50400,1,90000.000000,90000,60000,12000,4800,30900
33281,"Capital Drone Durability Enhancer I",33282,"Capital Drone Durability Enhancer I Blueprint",33283,"Capital Drone Durability Enhancer II",33284,"Capital Drone Durability Enhancer II Blueprint",0.50400,1,90000.000000,90000,60000,12000,4800,30900
33285,"Capital Drone Mining Augmentor I",33286,"Capital Drone Mining Augmentor I Blueprint",33287,"Capital Drone Mining Augmentor II",33288,"Capital Drone Mining Augmentor II Blueprint",0.50400,1,90000.000000,90000,60000,12000,4800,30900
33289,"Capital Drone Repair Augmentor I",33290,"Capital Drone Repair Augmentor I Blueprint",33291,"Capital Drone Repair Augmentor II",33292,"Capital Drone Repair Augmentor II Blueprint",0.50400,1,90000.000000,90000,60000,12000,4800,30900
33293,"Capital Drone Scope Chip I",33294,"Capital Drone Scope Chip I Blueprint",33295,"Capital Drone Scope Chip II",33296,"Capital Drone Scope Chip II Blueprint",0.50400,1,90000.000000,90000,60000,12000,4800,30900
33297,"Capital Drone Speed Augmentor I",33299,"Capital Drone Speed Augmentor I Blueprint",33298,"Capital Drone Speed Augmentor II",33300,"Capital Drone Speed Augmentor II Blueprint",0.50400,1,90000.000000,90000,60000,12000,4800,30900
31602,"Capital Hydraulic Bay Thrusters I",31603,"Capital Hydraulic Bay Thrusters I Blueprint",33301,"Capital Hydraulic Bay Thrusters II",33302,"Capital Hydraulic Bay Thrusters II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
33303,"Capital Processor Overclocking Unit I",33304,"Capital Processor Overclocking Unit I Blueprint",33305,"Capital Processor Overclocking Unit II",33306,"Capital Processor Overclocking Unit II Blueprint",0.50400,1,90000.000000,90000,60000,12000,4800,30900
33307,"Capital Sentry Damage Augmentor I",33308,"Capital Sentry Damage Augmentor I Blueprint",33309,"Capital Sentry Damage Augmentor II",33310,"Capital Sentry Damage Augmentor II Blueprint",0.50400,1,90000.000000,90000,60000,12000,4800,30900
33311,"Capital Stasis Drone Augmentor I",33312,"Capital Stasis Drone Augmentor I Blueprint",33313,"Capital Stasis Drone Augmentor II",33314,"Capital Stasis Drone Augmentor II Blueprint",0.50400,1,90000.000000,90000,60000,12000,4800,30900
33448,"Rapid Heavy Missile Launcher I",33449,"Rapid Heavy Missile Launcher I Blueprint",33450,"Rapid Heavy Missile Launcher II",33451,"Rapid Heavy Missile Launcher II Blueprint",0.50400,20,9000.000000,9000,10000,2000,2160,104400
32880,Venture,32881,"Venture Blueprint",33697,Prospect,33698,"Prospect Blueprint",0.37800,1,3000.000000,90000,40000,8000,4800,63900
33671,"Heavy Hull Maintenance Bot I",33672,"Heavy Hull Maintenance Bot I Blueprint",33708,"Heavy Hull Maintenance Bot II",33709,"Heavy Hull Maintenance Bot II Blueprint",0.50400,40,7200.000000,7200,3000,600,720,96600
33704,"Medium Hull Maintenance Bot I",33705,"Medium Hull Maintenance Bot I Blueprint",33710,"Medium Hull Maintenance Bot II",33711,"Medium Hull Maintenance Bot II Blueprint",0.50400,60,7200.000000,7200,2000,400,480,96900
33706,"Light Hull Maintenance Bot I",33707,"Light Hull Maintenance Bot I Blueprint",33712,"Light Hull Maintenance Bot II",33713,"Light Hull Maintenance Bot II Blueprint",0.50400,100,7200.000000,7200,1000,200,240,80700
33822,"Omnidirectional Tracking Enhancer I",33823,"Omnidirectional Tracking Enhancer I Blueprint",33824,"Omnidirectional Tracking Enhancer II",33825,"Omnidirectional Tracking Enhancer II Blueprint",0.50400,70,9000.000000,9000,5000,1000,720,101400
33890,"Small Transverse Bulkhead I",33891,"Small Transverse Bulkhead I Blueprint",33892,"Small Transverse Bulkhead II",33893,"Small Transverse Bulkhead II Blueprint",0.50400,10,22500.000000,22500,7500,1500,1200,81300
33894,"Medium Transverse Bulkhead I",33895,"Medium Transverse Bulkhead I Blueprint",33896,"Medium Transverse Bulkhead II",33897,"Medium Transverse Bulkhead II Blueprint",0.50400,10,45000.000000,45000,15000,3000,2400,178800
